TCI,HydroGp,Transect,Species,Year,medYear,time,mTCI
10,Group 2,29,BB,2018,2016.5,1.5,0.525
11,Group 2,29,RRG,2018,2016.5,1.5,0.6375
10,Group 2,29,BB,2018,2016.5,1.5,0.64
5,Group 2,29,RRG,2018,2016.5,1.5,0.06
10,Group 2,29,BB,2018,2016.5,1.5,0.6
11,Group 2,29,RRG,2018,2016.5,1.5,0.6375
10,Group 2,29,BB,2018,2016.5,1.5,0.5625
11,Group 2,29,RRG,2018,2016.5,1.5,0.6375
11,Group 2,29,BB,2018,2016.5,1.5,0.72
11,Group 2,29,RRG,2018,2016.5,1.5,0.675
12,Group 2,29,RRG,2018,2016.5,1.5,0.7125
10,Group 2,29,BB,2018,2016.5,1.5,0.4875
10,Group 2,29,BB,2018,2016.5,1.5,0.6
8,Group 2,29,BB,2018,2016.5,1.5,0.3
10,Group 2,29,BB,2018,2016.5,1.5,0.64
10,Group 2,29,BB,2018,2016.5,1.5,0.6
10,Group 2,29,BB,2018,2016.5,1.5,0.6
10,Group 2,29,BB,2018,2016.5,1.5,0.4875
10,Group 2,29,BB,2018,2016.5,1.5,0.525
11,Group 2,29,RRG,2018,2016.5,1.5,0.675
11,Group 2,29,RRG,2018,2016.5,1.5,0.72
11,Group 2,29,BB,2018,2016.5,1.5,0.68
10,Group 2,29,BB,2018,2016.5,1.5,0.52
11,Group 2,29,RRG,2018,2016.5,1.5,0.68
11,Group 2,29,RRG,2018,2016.5,1.5,0.675
11,Group 2,29,BB,2018,2016.5,1.5,0.68
11,Group 2,29,BB,2018,2016.5,1.5,0.68
12,Group 5,30,RRG,2018,2016.5,1.5,0.765
10,Group 5,30,BB,2018,2016.5,1.5,0.49
10,Group 5,30,BB,2018,2016.5,1.5,0.525
11,Group 5,30,BB,2018,2016.5,1.5,0.68
11,Group 5,30,RRG,2018,2016.5,1.5,0.68
12,Group 5,30,RRG,2018,2016.5,1.5,0.7125
11,Group 5,30,RRG,2018,2016.5,1.5,0.72
11,Group 5,30,BB,2018,2016.5,1.5,0.72
12,Group 5,30,BB,2018,2016.5,1.5,0.7225
9,Group 5,30,RRG,2018,2016.5,1.5,0.3375
9,Group 5,30,BB,2018,2016.5,1.5,0.4125
8,Group 5,30,BB,2018,2016.5,1.5,0.2275
10,Group 5,30,BB,2018,2016.5,1.5,0.56
11,Group 5,30,BB,2018,2016.5,1.5,0.68
8,Group 5,30,BB,2018,2016.5,1.5,0.225
11,Group 5,30,BB,2018,2016.5,1.5,0.72
11,Group 5,30,RRG,2018,2016.5,1.5,0.63
11,Group 5,30,RRG,2018,2016.5,1.5,0.595
8,Group 5,30,RRG,2018,2016.5,1.5,0.3
9,Group 5,30,RRG,2018,2016.5,1.5,0.4
10,Group 5,30,BB,2018,2016.5,1.5,0.5625
11,Group 5,30,BB,2018,2016.5,1.5,0.5525
10,Group 5,30,BB,2018,2016.5,1.5,0.64
10,Group 5,30,BB,2018,2016.5,1.5,0.64
10,Group 5,30,RRG,2018,2016.5,1.5,0.56
11,Group 1,31,BB,2018,2016.5,1.5,0.675
11,Group 1,31,BB,2018,2016.5,1.5,0.6375
11,Group 1,31,BB,2018,2016.5,1.5,0.6375
9,Group 1,31,BB,2018,2016.5,1.5,0.44
11,Group 1,31,BB,2018,2016.5,1.5,0.675
11,Group 1,31,BB,2018,2016.5,1.5,0.72
10,Group 1,31,BB,2018,2016.5,1.5,0.64
11,Group 1,31,BB,2018,2016.5,1.5,0.63
11,Group 1,31,BB,2018,2016.5,1.5,0.63
11,Group 1,31,BB,2018,2016.5,1.5,0.6375
11,Group 1,31,BB,2018,2016.5,1.5,0.585
9,Group 1,31,BB,2018,2016.5,1.5,0.42
11,Group 1,31,BB,2018,2016.5,1.5,0.6375
11,Group 1,31,BB,2018,2016.5,1.5,0.6375
12,Group 1,31,BB,2018,2016.5,1.5,0.76
10,Group 1,31,BB,2018,2016.5,1.5,0.64
10,Group 1,31,BB,2018,2016.5,1.5,0.64
11,Group 1,31,BB,2018,2016.5,1.5,0.595
10,Group 1,31,BB,2018,2016.5,1.5,0.6
11,Group 1,31,BB,2018,2016.5,1.5,0.63
11,Group 1,31,BB,2018,2016.5,1.5,0.675
11,Group 1,31,BB,2018,2016.5,1.5,0.6375
12,Group 1,31,BB,2018,2016.5,1.5,0.76
11,Group 1,31,BB,2018,2016.5,1.5,0.72
11,Group 1,31,BB,2018,2016.5,1.5,0.675
10,Group 1,31,BB,2018,2016.5,1.5,0.6
11,Group 1,31,BB,2018,2016.5,1.5,0.68
11,Group 1,31,BB,2018,2016.5,1.5,0.68
10,Group 1,31,BB,2018,2016.5,1.5,0.64
10,Group 1,32,BB,2018,2016.5,1.5,0.52
11,Group 1,32,BB,2018,2016.5,1.5,0.6375
10,Group 1,32,BB,2018,2016.5,1.5,0.64
9,Group 1,32,BB,2018,2016.5,1.5,0.4125
8,Group 1,32,BB,2018,2016.5,1.5,0.24
10,Group 1,32,BB,2018,2016.5,1.5,0.6
10,Group 1,32,BB,2018,2016.5,1.5,0.64
10,Group 1,32,BB,2018,2016.5,1.5,0.64
10,Group 1,32,BB,2018,2016.5,1.5,0.525
11,Group 1,32,BB,2018,2016.5,1.5,0.6375
10,Group 1,32,BB,2018,2016.5,1.5,0.6
10,Group 1,32,BB,2018,2016.5,1.5,0.6
10,Group 1,32,BB,2018,2016.5,1.5,0.5625
10,Group 1,32,BB,2018,2016.5,1.5,0.5625
11,Group 1,32,BB,2018,2016.5,1.5,0.595
10,Group 1,32,BB,2018,2016.5,1.5,0.56
10,Group 1,32,BB,2018,2016.5,1.5,0.49
10,Group 1,32,BB,2018,2016.5,1.5,0.525
10,Group 1,32,BB,2018,2016.5,1.5,0.455
10,Group 1,32,BB,2018,2016.5,1.5,0.5625
8,Group 1,32,BB,2018,2016.5,1.5,0.28
9,Group 1,32,BB,2018,2016.5,1.5,0.42
10,Group 1,32,BB,2018,2016.5,1.5,0.4875
11,Group 1,32,BB,2018,2016.5,1.5,0.68
10,Group 1,32,BB,2018,2016.5,1.5,0.525
11,Group 1,32,BB,2018,2016.5,1.5,0.68
10,Group 1,32,BB,2018,2016.5,1.5,0.4875
10,Group 1,32,BB,2018,2016.5,1.5,0.4875
9,Group 1,32,BB,2018,2016.5,1.5,0.4125
9,Group 1,32,BB,2018,2016.5,1.5,0.44
10,Group 1,33,BB,2018,2016.5,1.5,0.5625
10,Group 1,33,BB,2018,2016.5,1.5,0.6
11,Group 1,33,BB,2018,2016.5,1.5,0.6375
10,Group 1,33,BB,2018,2016.5,1.5,0.525
8,Group 1,33,BB,2018,2016.5,1.5,0.26
9,Group 1,33,BB,2018,2016.5,1.5,0.315
10,Group 1,33,BB,2018,2016.5,1.5,0.6
10,Group 1,33,BB,2018,2016.5,1.5,0.64
10,Group 1,33,BB,2018,2016.5,1.5,0.56
10,Group 1,33,BB,2018,2016.5,1.5,0.5625
11,Group 1,33,BB,2018,2016.5,1.5,0.68
10,Group 1,33,BB,2018,2016.5,1.5,0.6
10,Group 1,33,BB,2018,2016.5,1.5,0.5625
11,Group 1,33,BB,2018,2016.5,1.5,0.72
11,Group 1,33,BB,2018,2016.5,1.5,0.68
10,Group 1,33,BB,2018,2016.5,1.5,0.525
10,Group 1,33,BB,2018,2016.5,1.5,0.525
10,Group 1,33,BB,2018,2016.5,1.5,0.6
9,Group 1,33,BB,2018,2016.5,1.5,0.375
8,Group 1,33,BB,2018,2016.5,1.5,0.225
8,Group 1,33,BB,2018,2016.5,1.5,0.2625
8,Group 1,33,BB,2018,2016.5,1.5,0.1875
11,Group 1,33,BB,2018,2016.5,1.5,0.68
9,Group 1,33,BB,2018,2016.5,1.5,0.4125
11,Group 1,33,BB,2018,2016.5,1.5,0.72
10,Group 1,33,BB,2018,2016.5,1.5,0.5625
10,Group 1,33,BB,2018,2016.5,1.5,0.49
10,Group 1,33,BB,2018,2016.5,1.5,0.5625
10,Group 1,33,BB,2018,2016.5,1.5,0.49
8,Group 1,33,BB,2018,2016.5,1.5,0.225
9,Group 1,34,RRG,2018,2016.5,1.5,0.35
6,Group 1,34,RRG,2018,2016.5,1.5,0.0375
9,Group 1,34,RRG,2018,2016.5,1.5,0.375
10,Group 1,34,RRG,2018,2016.5,1.5,0.52
11,Group 1,34,RRG,2018,2016.5,1.5,0.675
11,Group 1,34,RRG,2018,2016.5,1.5,0.68
11,Group 1,34,RRG,2018,2016.5,1.5,0.6375
8,Group 1,34,RRG,2018,2016.5,1.5,0.245
9,Group 1,34,RRG,2018,2016.5,1.5,0.375
11,Group 1,34,RRG,2018,2016.5,1.5,0.72
11,Group 1,34,RRG,2018,2016.5,1.5,0.72
8,Group 1,34,RRG,2018,2016.5,1.5,0.225
11,Group 1,34,RRG,2018,2016.5,1.5,0.68
12,Group 1,34,RRG,2018,2016.5,1.5,0.76
12,Group 1,34,RRG,2018,2016.5,1.5,0.76
12,Group 1,34,RRG,2018,2016.5,1.5,0.76
10,Group 1,34,RRG,2018,2016.5,1.5,0.49
10,Group 1,34,RRG,2018,2016.5,1.5,0.525
8,Group 1,34,RRG,2018,2016.5,1.5,0.1875
10,Group 1,35,BB,2018,2016.5,1.5,0.64
11,Group 1,35,BB,2018,2016.5,1.5,0.6375
10,Group 1,35,BB,2018,2016.5,1.5,0.56
11,Group 1,35,BB,2018,2016.5,1.5,0.72
11,Group 1,35,BB,2018,2016.5,1.5,0.68
10,Group 1,35,BB,2018,2016.5,1.5,0.6
8,Group 1,35,BB,2018,2016.5,1.5,0.225
10,Group 1,35,BB,2018,2016.5,1.5,0.64
10,Group 1,35,BB,2018,2016.5,1.5,0.4875
6,Group 1,35,BB,2018,2016.5,1.5,0.07
11,Group 1,35,BB,2018,2016.5,1.5,0.68
10,Group 1,35,BB,2018,2016.5,1.5,0.5625
10,Group 1,35,BB,2018,2016.5,1.5,0.525
9,Group 1,35,BB,2018,2016.5,1.5,0.4125
11,Group 1,35,BB,2018,2016.5,1.5,0.68
10,Group 1,35,BB,2018,2016.5,1.5,0.6
9,Group 1,35,BB,2018,2016.5,1.5,0.4125
10,Group 1,35,BB,2018,2016.5,1.5,0.525
10,Group 1,35,BB,2018,2016.5,1.5,0.64
10,Group 2,36,BB,2018,2016.5,1.5,0.4875
9,Group 2,36,BB,2018,2016.5,1.5,0.4
10,Group 2,36,BB,2018,2016.5,1.5,0.56
10,Group 2,36,BB,2018,2016.5,1.5,0.6
10,Group 2,36,BB,2018,2016.5,1.5,0.56
10,Group 2,36,BB,2018,2016.5,1.5,0.6
11,Group 2,36,BB,2018,2016.5,1.5,0.6375
8,Group 2,36,BB,2018,2016.5,1.5,0.2
9,Group 2,36,BB,2018,2016.5,1.5,0.36
10,Group 2,36,BB,2018,2016.5,1.5,0.525
11,Group 2,36,BB,2018,2016.5,1.5,0.68
11,Group 2,36,BB,2018,2016.5,1.5,0.68
11,Group 2,36,BB,2018,2016.5,1.5,0.72
13,Group 2,36,BB,2018,2016.5,1.5,0.855
12,Group 2,36,BB,2018,2016.5,1.5,0.765
9,Group 0,37,BB,2018,2016.5,1.5,0.4125
10,Group 0,37,Cooba,2018,2016.5,1.5,0.45
10,Group 0,37,Cooba,2018,2016.5,1.5,0.425
10,Group 0,37,BB,2018,2016.5,1.5,0.6
4,Group 0,37,Cooba,2018,2016.5,1.5,0.02
8,Group 0,37,Cooba,2018,2016.5,1.5,0.3
8,Group 0,37,Cooba,2018,2016.5,1.5,0.28
10,Group 0,37,Cooba,2018,2016.5,1.5,0.45
9,Group 0,37,Cooba,2018,2016.5,1.5,0.315
9,Group 0,37,Cooba,2018,2016.5,1.5,0.375
11,Group 0,37,BB,2018,2016.5,1.5,0.68
10,Group 0,37,BB,2018,2016.5,1.5,0.6
9,Group 0,37,Cooba,2018,2016.5,1.5,0.375
9,Group 0,37,BB,2018,2016.5,1.5,0.35
12,Group 0,37,BB,2018,2016.5,1.5,0.7225
9,Group 0,37,BB,2018,2016.5,1.5,0.375
6,Group 0,37,Cooba,2018,2016.5,1.5,0.1
11,Group 0,37,BB,2018,2016.5,1.5,0.68
4,Group 0,37,Cooba,2018,2016.5,1.5,0.015
11,Group 0,37,BB,2018,2016.5,1.5,0.68
4,Group 0,37,Cooba,2018,2016.5,1.5,0.03
8,Group 0,37,Cooba,2018,2016.5,1.5,0.3
6,Group 0,37,Cooba,2018,2016.5,1.5,0.1
9,Group 0,37,Cooba,2018,2016.5,1.5,0.325
12,Group 0,37,BB,2018,2016.5,1.5,0.765
8,Group 0,37,Cooba,2018,2016.5,1.5,0.3
11,Group 0,37,BB,2018,2016.5,1.5,0.68
9,Group 0,37,Cooba,2018,2016.5,1.5,0.375
11,Group 0,37,BB,2018,2016.5,1.5,0.72
10,Group 1,38,BB,2018,2016.5,1.5,0.6
7,Group 1,38,BB,2018,2016.5,1.5,0.14
11,Group 1,38,BB,2018,2016.5,1.5,0.68
9,Group 1,38,BB,2018,2016.5,1.5,0.375
10,Group 1,38,BB,2018,2016.5,1.5,0.64
10,Group 1,38,BB,2018,2016.5,1.5,0.455
10,Group 1,38,BB,2018,2016.5,1.5,0.4875
10,Group 1,38,BB,2018,2016.5,1.5,0.525
10,Group 1,38,BB,2018,2016.5,1.5,0.64
11,Group 1,38,BB,2018,2016.5,1.5,0.6375
10,Group 1,38,BB,2018,2016.5,1.5,0.525
9,Group 1,38,BB,2018,2016.5,1.5,0.385
11,Group 1,38,BB,2018,2016.5,1.5,0.72
11,Group 1,38,BB,2018,2016.5,1.5,0.68
11,Group 1,38,BB,2018,2016.5,1.5,0.72
12,Group 1,38,BB,2018,2016.5,1.5,0.76
11,Group 1,38,BB,2018,2016.5,1.5,0.675
11,Group 1,38,BB,2018,2016.5,1.5,0.63
12,Group 1,38,BB,2018,2016.5,1.5,0.76
11,Group 1,38,BB,2018,2016.5,1.5,0.72
12,Group 1,38,BB,2018,2016.5,1.5,0.76
10,Group 1,38,BB,2018,2016.5,1.5,0.6
11,Group 1,38,BB,2018,2016.5,1.5,0.6375
10,Group 1,38,BB,2018,2016.5,1.5,0.525
10,Group 1,38,BB,2018,2016.5,1.5,0.4875
8,Group 1,39,BB,2018,2016.5,1.5,0.225
10,Group 1,39,BB,2018,2016.5,1.5,0.6
10,Group 1,39,BB,2018,2016.5,1.5,0.56
10,Group 1,39,BB,2018,2016.5,1.5,0.52
6,Group 1,39,BB,2018,2016.5,1.5,0.07
7,Group 1,39,BB,2018,2016.5,1.5,0.15
8,Group 1,39,BB,2018,2016.5,1.5,0.21
9,Group 1,39,BB,2018,2016.5,1.5,0.375
10,Group 1,39,BB,2018,2016.5,1.5,0.6
10,Group 1,39,BB,2018,2016.5,1.5,0.6
10,Group 1,39,BB,2018,2016.5,1.5,0.6
10,Group 1,39,BB,2018,2016.5,1.5,0.56
10,Group 1,39,BB,2018,2016.5,1.5,0.56
10,Group 1,39,BB,2018,2016.5,1.5,0.6
10,Group 1,39,BB,2018,2016.5,1.5,0.6
11,Group 1,39,BB,2018,2016.5,1.5,0.6375
11,Group 1,39,BB,2018,2016.5,1.5,0.6375
10,Group 1,39,BB,2018,2016.5,1.5,0.5625
9,Group 1,39,BB,2018,2016.5,1.5,0.48
11,Group 1,39,BB,2018,2016.5,1.5,0.68
9,Group 1,39,BB,2018,2016.5,1.5,0.375
8,Group 1,39,BB,2018,2016.5,1.5,0.225
9,Group 1,39,BB,2018,2016.5,1.5,0.45
7,Group 1,39,BB,2018,2016.5,1.5,0.14
9,Group 1,39,BB,2018,2016.5,1.5,0.45
10,Group 1,40,BB,2018,2016.5,1.5,0.6
11,Group 1,40,BB,2018,2016.5,1.5,0.6375
10,Group 1,40,BB,2018,2016.5,1.5,0.64
10,Group 1,40,BB,2018,2016.5,1.5,0.455
10,Group 1,40,BB,2018,2016.5,1.5,0.64
10,Group 1,40,BB,2018,2016.5,1.5,0.64
12,Group 1,40,BB,2018,2016.5,1.5,0.76
12,Group 1,40,BB,2018,2016.5,1.5,0.765
10,Group 1,40,BB,2018,2016.5,1.5,0.525
10,Group 1,40,BB,2018,2016.5,1.5,0.6
2,Group 1,40,BB,2018,2016.5,1.5,0.005
10,Group 1,40,BB,2018,2016.5,1.5,0.6
11,Group 1,40,BB,2018,2016.5,1.5,0.68
11,Group 1,40,BB,2018,2016.5,1.5,0.6375
10,Group 1,40,BB,2018,2016.5,1.5,0.64
10,Group 1,40,BB,2018,2016.5,1.5,0.525
10,Group 1,40,BB,2018,2016.5,1.5,0.52
11,Group 1,40,BB,2018,2016.5,1.5,0.6375
10,Group 1,40,BB,2018,2016.5,1.5,0.6
10,Group 1,40,BB,2018,2016.5,1.5,0.6
11,Group 1,40,BB,2018,2016.5,1.5,0.6375
10,Group 1,40,BB,2018,2016.5,1.5,0.6
11,Group 1,40,BB,2018,2016.5,1.5,0.675
10,Group 1,40,BB,2018,2016.5,1.5,0.64
11,Group 1,40,BB,2018,2016.5,1.5,0.72
10,Group 1,40,BB,2018,2016.5,1.5,0.6
10,Group 1,40,BB,2018,2016.5,1.5,0.6
11,Group 1,41,BB,2018,2016.5,1.5,0.72
12,Group 1,41,BB,2018,2016.5,1.5,0.76
7,Group 1,41,Cooba,2018,2016.5,1.5,0.24
8,Group 1,41,Cooba,2018,2016.5,1.5,0.32
9,Group 1,41,Cooba,2018,2016.5,1.5,0.35
10,Group 1,41,Cooba,2018,2016.5,1.5,0.45
10,Group 1,41,Cooba,2018,2016.5,1.5,0.45
10,Group 1,41,Cooba,2018,2016.5,1.5,0.51
8,Group 1,41,Cooba,2018,2016.5,1.5,0.3
9,Group 1,41,Cooba,2018,2016.5,1.5,0.34
10,Group 1,41,Cooba,2018,2016.5,1.5,0.56
11,Group 1,41,Cooba,2018,2016.5,1.5,0.585
11,Group 1,41,Cooba,2018,2016.5,1.5,0.63
12,Group 1,41,BB,2018,2016.5,1.5,0.765
11,Group 1,41,BB,2018,2016.5,1.5,0.68
12,Group 1,41,BB,2018,2016.5,1.5,0.765
11,Group 1,41,BB,2018,2016.5,1.5,0.72
12,Group 1,41,BB,2018,2016.5,1.5,0.765
11,Group 1,41,BB,2018,2016.5,1.5,0.68
11,Group 1,41,BB,2018,2016.5,1.5,0.68
11,Group 1,41,BB,2018,2016.5,1.5,0.595
12,Group 1,41,BB,2018,2016.5,1.5,0.765
12,Group 1,41,BB,2018,2016.5,1.5,0.7225
11,Group 1,41,BB,2018,2016.5,1.5,0.68
11,Group 1,41,Cooba,2018,2016.5,1.5,0.475
10,Group 1,41,Cooba,2018,2016.5,1.5,0.45
10,Group 1,41,Cooba,2018,2016.5,1.5,0.54
10,Group 1,41,Cooba,2018,2016.5,1.5,0.56
13,Group 1,41,BB,2018,2016.5,1.5,0.855
12,Group 1,41,BB,2018,2016.5,1.5,0.765
12,Group 5,42,RRG,2018,2016.5,1.5,0.7225
12,Group 5,42,RRG,2018,2016.5,1.5,0.7225
10,Group 5,42,RRG,2018,2016.5,1.5,0.64
13,Group 5,42,RRG,2018,2016.5,1.5,0.8075
13,Group 5,42,RRG,2018,2016.5,1.5,0.8075
10,Group 5,42,RRG,2018,2016.5,1.5,0.64
10,Group 5,42,RRG,2018,2016.5,1.5,0.6
11,Group 5,42,RRG,2018,2016.5,1.5,0.72
12,Group 5,42,RRG,2018,2016.5,1.5,0.76
11,Group 5,42,RRG,2018,2016.5,1.5,0.72
11,Group 5,42,RRG,2018,2016.5,1.5,0.68
10,Group 5,42,RRG,2018,2016.5,1.5,0.64
10,Group 5,42,RRG,2018,2016.5,1.5,0.64
10,Group 5,42,RRG,2018,2016.5,1.5,0.64
10,Group 5,42,RRG,2018,2016.5,1.5,0.64
11,Group 5,42,RRG,2018,2016.5,1.5,0.68
12,Group 5,42,RRG,2018,2016.5,1.5,0.76
11,Group 5,42,RRG,2018,2016.5,1.5,0.72
10,Group 5,42,RRG,2018,2016.5,1.5,0.525
10,Group 5,42,RRG,2018,2016.5,1.5,0.5625
12,Group 5,42,RRG,2018,2016.5,1.5,0.81
12,Group 5,42,RRG,2018,2016.5,1.5,0.765
12,Group 5,42,RRG,2018,2016.5,1.5,0.7225
10,Group 5,42,RRG,2018,2016.5,1.5,0.52
11,Group 5,42,RRG,2018,2016.5,1.5,0.675
11,Group 5,42,RRG,2018,2016.5,1.5,0.68
11,Group 5,42,RRG,2018,2016.5,1.5,0.72
10,Group 5,42,RRG,2018,2016.5,1.5,0.64
9,Group 5,42,RRG,2018,2016.5,1.5,0.36
12,Group 5,42,RRG,2018,2016.5,1.5,0.76
10,Group 1,43,BB,2018,2016.5,1.5,0.6
10,Group 1,43,BB,2018,2016.5,1.5,0.5625
10,Group 1,43,BB,2018,2016.5,1.5,0.525
10,Group 1,43,BB,2018,2016.5,1.5,0.5625
10,Group 1,43,BB,2018,2016.5,1.5,0.525
10,Group 1,43,BB,2018,2016.5,1.5,0.56
10,Group 1,43,BB,2018,2016.5,1.5,0.525
10,Group 1,43,BB,2018,2016.5,1.5,0.525
9,Group 1,43,BB,2018,2016.5,1.5,0.315
10,Group 1,43,BB,2018,2016.5,1.5,0.56
10,Group 1,43,BB,2018,2016.5,1.5,0.525
10,Group 1,43,BB,2018,2016.5,1.5,0.525
10,Group 1,43,BB,2018,2016.5,1.5,0.52
9,Group 1,43,BB,2018,2016.5,1.5,0.4125
12,Group 1,43,BB,2018,2016.5,1.5,0.7225
10,Group 1,43,BB,2018,2016.5,1.5,0.6
10,Group 1,43,BB,2018,2016.5,1.5,0.6
10,Group 1,43,BB,2018,2016.5,1.5,0.64
11,Group 1,43,BB,2018,2016.5,1.5,0.72
10,Group 1,43,BB,2018,2016.5,1.5,0.51
11,Group 1,43,BB,2018,2016.5,1.5,0.68
10,Group 1,43,BB,2018,2016.5,1.5,0.56
9,Group 1,43,BB,2018,2016.5,1.5,0.4
8,Group 1,43,BB,2018,2016.5,1.5,0.2625
10,Group 1,43,BB,2018,2016.5,1.5,0.525
10,Group 1,43,BB,2018,2016.5,1.5,0.64
10,Group 1,43,BB,2018,2016.5,1.5,0.64
10,Group 1,43,BB,2018,2016.5,1.5,0.6
10,Group 1,45,BB,2018,2016.5,1.5,0.56
10,Group 1,45,BB,2018,2016.5,1.5,0.6
10,Group 1,45,BB,2018,2016.5,1.5,0.6
9,Group 1,45,BB,2018,2016.5,1.5,0.44
10,Group 1,45,BB,2018,2016.5,1.5,0.5625
10,Group 1,45,BB,2018,2016.5,1.5,0.6
9,Group 1,45,BB,2018,2016.5,1.5,0.42
10,Group 1,45,BB,2018,2016.5,1.5,0.525
10,Group 1,45,BB,2018,2016.5,1.5,0.455
7,Group 1,45,BB,2018,2016.5,1.5,0.14
11,Group 1,45,BB,2018,2016.5,1.5,0.68
10,Group 1,45,BB,2018,2016.5,1.5,0.6
10,Group 1,45,BB,2018,2016.5,1.5,0.6
7,Group 1,45,BB,2018,2016.5,1.5,0.0975
11,Group 1,45,RRG,2018,2016.5,1.5,0.595
10,Group 1,45,RRG,2018,2016.5,1.5,0.525
9,Group 1,45,RRG,2018,2016.5,1.5,0.45
11,Group 1,45,RRG,2018,2016.5,1.5,0.6375
11,Group 1,45,RRG,2018,2016.5,1.5,0.68
11,Group 1,45,RRG,2018,2016.5,1.5,0.6375
11,Group 1,45,RRG,2018,2016.5,1.5,0.6375
10,Group 1,45,RRG,2018,2016.5,1.5,0.525
11,Group 1,45,RRG,2018,2016.5,1.5,0.68
11,Group 1,45,RRG,2018,2016.5,1.5,0.68
11,Group 1,45,RRG,2018,2016.5,1.5,0.72
11,Group 2,46,BB,2018,2016.5,1.5,0.6375
11,Group 2,46,BB,2018,2016.5,1.5,0.68
11,Group 2,46,BB,2018,2016.5,1.5,0.68
10,Group 2,46,BB,2018,2016.5,1.5,0.64
10,Group 2,46,BB,2018,2016.5,1.5,0.6
11,Group 2,46,BB,2018,2016.5,1.5,0.6375
10,Group 2,46,BB,2018,2016.5,1.5,0.6
11,Group 2,46,BB,2018,2016.5,1.5,0.72
10,Group 2,46,BB,2018,2016.5,1.5,0.6
12,Group 2,46,BB,2018,2016.5,1.5,0.76
12,Group 2,46,BB,2018,2016.5,1.5,0.7225
12,Group 2,46,BB,2018,2016.5,1.5,0.765
12,Group 2,46,BB,2018,2016.5,1.5,0.7225
13,Group 2,46,BB,2018,2016.5,1.5,0.855
12,Group 2,46,BB,2018,2016.5,1.5,0.765
8,Group 2,46,BB,2018,2016.5,1.5,0.24
8,Group 2,46,BB,2018,2016.5,1.5,0.2
10,Group 2,46,BB,2018,2016.5,1.5,0.64
10,Group 2,46,BB,2018,2016.5,1.5,0.64
13,Group 2,46,BB,2018,2016.5,1.5,0.8075
11,Group 2,46,BB,2018,2016.5,1.5,0.68
10,Group 2,46,BB,2018,2016.5,1.5,0.6
11,Group 2,46,BB,2018,2016.5,1.5,0.72
12,Group 2,46,BB,2018,2016.5,1.5,0.76
11,Group 2,46,BB,2018,2016.5,1.5,0.68
10,Group 1,47,BB,2018,2016.5,1.5,0.64
11,Group 1,47,BB,2018,2016.5,1.5,0.6375
10,Group 1,47,BB,2018,2016.5,1.5,0.6
12,Group 1,47,BB,2018,2016.5,1.5,0.7225
9,Group 1,47,BB,2018,2016.5,1.5,0.4
11,Group 1,47,BB,2018,2016.5,1.5,0.72
11,Group 1,47,BB,2018,2016.5,1.5,0.68
11,Group 1,47,BB,2018,2016.5,1.5,0.68
10,Group 1,47,BB,2018,2016.5,1.5,0.56
10,Group 1,47,BB,2018,2016.5,1.5,0.56
11,Group 1,47,BB,2018,2016.5,1.5,0.595
10,Group 1,47,BB,2018,2016.5,1.5,0.56
9,Group 1,47,BB,2018,2016.5,1.5,0.375
9,Group 1,47,BB,2018,2016.5,1.5,0.4125
10,Group 1,47,BB,2018,2016.5,1.5,0.6
11,Group 1,47,BB,2018,2016.5,1.5,0.68
10,Group 1,47,BB,2018,2016.5,1.5,0.6
11,Group 1,47,BB,2018,2016.5,1.5,0.675
10,Group 1,47,BB,2018,2016.5,1.5,0.6
12,Group 1,47,BB,2018,2016.5,1.5,0.76
11,Group 1,47,BB,2018,2016.5,1.5,0.72
12,Group 1,47,BB,2018,2016.5,1.5,0.765
12,Group 1,47,BB,2018,2016.5,1.5,0.7225
11,Group 1,47,BB,2018,2016.5,1.5,0.68
8,Group 1,47,BB,2018,2016.5,1.5,0.28
12,Group 1,47,BB,2018,2016.5,1.5,0.765
10,Group 1,47,BB,2018,2016.5,1.5,0.56
11,Group 1,47,BB,2018,2016.5,1.5,0.68
9,Group 1,47,BB,2018,2016.5,1.5,0.3375
12,Group 3,48,RRG,2018,2016.5,1.5,0.7125
11,Group 3,48,RRG,2018,2016.5,1.5,0.63
11,Group 3,48,RRG,2018,2016.5,1.5,0.63
12,Group 3,48,RRG,2018,2016.5,1.5,0.665
11,Group 3,48,RRG,2018,2016.5,1.5,0.675
12,Group 3,48,RRG,2018,2016.5,1.5,0.7125
12,Group 3,48,RRG,2018,2016.5,1.5,0.76
12,Group 3,48,RRG,2018,2016.5,1.5,0.665
12,Group 3,48,RRG,2018,2016.5,1.5,0.76
11,Group 3,48,RRG,2018,2016.5,1.5,0.63
12,Group 3,48,RRG,2018,2016.5,1.5,0.665
11,Group 3,48,RRG,2018,2016.5,1.5,0.63
11,Group 3,48,RRG,2018,2016.5,1.5,0.63
11,Group 3,48,RRG,2018,2016.5,1.5,0.595
10,Group 3,48,RRG,2018,2016.5,1.5,0.4875
11,Group 3,48,RRG,2018,2016.5,1.5,0.6375
12,Group 3,48,RRG,2018,2016.5,1.5,0.76
10,Group 3,48,RRG,2018,2016.5,1.5,0.56
7,Group 3,48,RRG,2018,2016.5,1.5,0.14
11,Group 3,48,RRG,2018,2016.5,1.5,0.585
10,Group 3,48,RRG,2018,2016.5,1.5,0.5625
11,Group 3,48,RRG,2018,2016.5,1.5,0.63
