mTCI,HYDRO_GP,Transect,SPECIES,Year,medYear,time,TCI
0.14,mixed,1,Eucalyptus largiflorens,2015,2018,-3,7
0.14,mixed,1,Eucalyptus largiflorens,2016,2018,-2,7
0.42,mixed,1,Eucalyptus largiflorens,2018,2018,0,9
0.243,mixed,1,Eucalyptus largiflorens,2015,2018,-3,9
0.243,mixed,1,Eucalyptus largiflorens,2016,2018,-2,9
0.5625,mixed,1,Eucalyptus largiflorens,2018,2018,0,10
0.6,mixed,1,Eucalyptus largiflorens,2018,2018,0,10
0.243,mixed,1,Eucalyptus largiflorens,2015,2018,-3,9
0.243,mixed,1,Eucalyptus largiflorens,2016,2018,-2,9
0.06,mixed,1,Eucalyptus largiflorens,2015,2018,-3,5
0.06,mixed,1,Eucalyptus largiflorens,2016,2018,-2,5
0.385,mixed,1,Eucalyptus largiflorens,2018,2018,0,9
0.04,mixed,1,Eucalyptus largiflorens,2015,2018,-3,4
0.04,mixed,1,Eucalyptus largiflorens,2016,2018,-2,4
0.075,mixed,1,Eucalyptus largiflorens,2018,2018,0,6
0.36,mixed,1,Eucalyptus largiflorens,2015,2018,-3,8
0.36,mixed,1,Eucalyptus largiflorens,2016,2018,-2,8
0.45,mixed,1,Eucalyptus largiflorens,2018,2018,0,9
0.15,mixed,1,Eucalyptus largiflorens,2015,2018,-3,7
0.15,mixed,1,Eucalyptus largiflorens,2016,2018,-2,7
0.4125,mixed,1,Eucalyptus largiflorens,2018,2018,0,9
0.15,mixed,1,Eucalyptus largiflorens,2015,2018,-3,7
0.15,mixed,1,Eucalyptus largiflorens,2016,2018,-2,7
0.14,mixed,1,Eucalyptus largiflorens,2018,2018,0,7
0.1,mixed,1,Eucalyptus largiflorens,2015,2018,-3,6
0.1,mixed,1,Eucalyptus largiflorens,2016,2018,-2,6
0.385,mixed,1,Eucalyptus largiflorens,2018,2018,0,9
0.243,mixed,1,Eucalyptus largiflorens,2015,2018,-3,9
0.243,mixed,1,Eucalyptus largiflorens,2016,2018,-2,9
0.4875,mixed,1,Eucalyptus largiflorens,2018,2018,0,10
0.06,mixed,1,Eucalyptus largiflorens,2015,2018,-3,5
0.06,mixed,1,Eucalyptus largiflorens,2016,2018,-2,5
0.525,mixed,1,Eucalyptus largiflorens,2018,2018,0,10
0.182,mixed,1,Eucalyptus largiflorens,2015,2018,-3,9
0.182,mixed,1,Eucalyptus largiflorens,2016,2018,-2,9
0.525,mixed,1,Eucalyptus largiflorens,2018,2018,0,10
0.243,mixed,1,Eucalyptus largiflorens,2015,2018,-3,9
0.243,mixed,1,Eucalyptus largiflorens,2016,2018,-2,9
0.49,mixed,1,Eucalyptus largiflorens,2018,2018,0,10
0.06,mixed,1,Eucalyptus largiflorens,2015,2018,-3,5
0.06,mixed,1,Eucalyptus largiflorens,2016,2018,-2,5
0.455,mixed,1,Eucalyptus largiflorens,2018,2018,0,10
0.162,mixed,1,Eucalyptus largiflorens,2015,2018,-3,8
0.162,mixed,1,Eucalyptus largiflorens,2016,2018,-2,8
0.6375,mixed,1,Eucalyptus largiflorens,2018,2018,0,11
0.375,mixed,1,Eucalyptus largiflorens,2015,2018,-3,9
0.375,mixed,1,Eucalyptus largiflorens,2016,2018,-2,9
0.64,mixed,1,Eucalyptus largiflorens,2018,2018,0,10
0.42,mixed,1,Eucalyptus largiflorens,2015,2018,-3,9
0.42,mixed,1,Eucalyptus largiflorens,2016,2018,-2,9
0.5625,mixed,1,Eucalyptus largiflorens,2018,2018,0,10
0.12,mixed,1,Eucalyptus largiflorens,2016,2018,-2,6
0.49,mixed,1,Eucalyptus largiflorens,2018,2018,0,10
0.12,mixed,1,Eucalyptus largiflorens,2015,2018,-3,6
0.15,mixed,1,Eucalyptus largiflorens,2015,2018,-3,7
0.15,mixed,1,Eucalyptus largiflorens,2016,2018,-2,7
0.5625,mixed,1,Eucalyptus largiflorens,2018,2018,0,10
0.225,Group 0,24,Eucalyptus largiflorens,2018,2018,0,8
0.6375,Group 0,24,Eucalyptus largiflorens,2018,2018,0,11
0.6,Group 0,24,Eucalyptus largiflorens,2018,2018,0,10
0.32,Group 0,24,Eucalyptus largiflorens,2018,2018,0,8
0.35,Group 0,24,Eucalyptus largiflorens,2018,2018,0,9
0.6,Group 0,24,Eucalyptus largiflorens,2018,2018,0,10
0.075,Group 0,24,Eucalyptus largiflorens,2018,2018,0,6
0.525,Group 0,24,Eucalyptus largiflorens,2018,2018,0,10
0.35,Group 0,24,Eucalyptus largiflorens,2018,2018,0,9
0.56,Group 0,24,Eucalyptus largiflorens,2018,2018,0,10
0.35,Group 0,24,Eucalyptus largiflorens,2018,2018,0,9
0.4125,Group 0,24,Eucalyptus largiflorens,2018,2018,0,9
0.56,Group 0,24,Eucalyptus largiflorens,2018,2018,0,10
0.325,Group 0,24,Eucalyptus largiflorens,2018,2018,0,9
0.52,Group 0,24,Eucalyptus largiflorens,2018,2018,0,10
0.42,Group 0,24,Eucalyptus largiflorens,2018,2018,0,9
0,Group 0,24,Eucalyptus largiflorens,2018,2018,0,0
0.315,Group 0,24,Eucalyptus largiflorens,2018,2018,0,9
0.375,Group 0,24,Eucalyptus largiflorens,2018,2018,0,9
0.375,Group 0,24,Eucalyptus largiflorens,2018,2018,0,9
0.1125,Group 0,24,Eucalyptus largiflorens,2018,2018,0,7
0.4875,Group 0,24,Eucalyptus largiflorens,2018,2018,0,10
0.45,Group 0,24,Eucalyptus largiflorens,2018,2018,0,9
0.4875,Group 0,24,Eucalyptus largiflorens,2018,2018,0,10
0.385,Group 0,24,Eucalyptus largiflorens,2018,2018,0,9
0.4,Group 0,24,Eucalyptus largiflorens,2018,2018,0,9
0.5625,Group 0,24,Eucalyptus largiflorens,2018,2018,0,10
0.065,Group 0,24,Eucalyptus largiflorens,2018,2018,0,6
0.4,Group 0,24,Eucalyptus largiflorens,2018,2018,0,9
0.6,Group 0,24,Eucalyptus largiflorens,2018,2018,0,10
0.525,Group 1,25,Eucalyptus largiflorens,2018,2018,0,10
0.4875,Group 1,25,Eucalyptus largiflorens,2018,2018,0,10
0.6,Group 1,25,Eucalyptus largiflorens,2018,2018,0,10
0.525,Group 1,25,Eucalyptus largiflorens,2018,2018,0,10
0.3,Group 1,25,Eucalyptus largiflorens,2018,2018,0,8
0.72,Group 1,25,Eucalyptus largiflorens,2018,2018,0,11
0.525,Group 1,25,Eucalyptus largiflorens,2018,2018,0,10
0.675,Group 1,25,Eucalyptus largiflorens,2018,2018,0,11
0.6375,Group 1,25,Eucalyptus largiflorens,2018,2018,0,11
0.6375,Group 1,25,Eucalyptus largiflorens,2018,2018,0,11
0.375,Group 1,25,Eucalyptus largiflorens,2018,2018,0,9
0.525,Group 1,25,Eucalyptus largiflorens,2018,2018,0,10
0.525,Group 1,25,Eucalyptus largiflorens,2018,2018,0,10
0.72,Group 1,25,Eucalyptus largiflorens,2018,2018,0,11
0.4875,Group 1,25,Eucalyptus largiflorens,2018,2018,0,10
0.525,Group 1,25,Eucalyptus largiflorens,2018,2018,0,10
0.56,Group 1,25,Eucalyptus largiflorens,2018,2018,0,10
0.375,Group 1,25,Eucalyptus largiflorens,2018,2018,0,9
0.5625,Group 1,25,Eucalyptus largiflorens,2018,2018,0,10
0.56,Group 1,25,Eucalyptus largiflorens,2018,2018,0,10
0.375,Group 1,25,Eucalyptus largiflorens,2018,2018,0,9
0.5625,Group 1,25,Eucalyptus largiflorens,2018,2018,0,10
0.64,Group 1,25,Eucalyptus largiflorens,2018,2018,0,10
0.6375,Group 1,25,Eucalyptus largiflorens,2018,2018,0,11
0.595,Group 1,25,Eucalyptus largiflorens,2018,2018,0,11
0.3375,Group 1,25,Eucalyptus largiflorens,2018,2018,0,9
0.665,Group 1,25,Eucalyptus largiflorens,2018,2018,0,12
0,Group 1,25,Eucalyptus largiflorens,2018,2018,0,0
0.28,Group 1,25,Eucalyptus largiflorens,2018,2018,0,8
0.48,Group 1,25,Eucalyptus largiflorens,2018,2018,0,9
0.68,Group 2,26,Eucalyptus largiflorens,2018,2018,0,11
0.42,Group 2,26,Eucalyptus largiflorens,2018,2018,0,9
0.28,Group 2,26,Eucalyptus largiflorens,2018,2018,0,8
0.6375,Group 2,26,Eucalyptus largiflorens,2018,2018,0,11
0.675,Group 2,26,Eucalyptus largiflorens,2018,2018,0,11
0.45,Group 2,26,Eucalyptus largiflorens,2018,2018,0,9
0.4125,Group 2,26,Eucalyptus largiflorens,2018,2018,0,9
0.3,Group 2,26,Eucalyptus largiflorens,2018,2018,0,8
0.455,Group 2,26,Eucalyptus largiflorens,2018,2018,0,10
0.175,Group 2,26,Eucalyptus largiflorens,2018,2018,0,8
0.6,Group 2,26,Eucalyptus largiflorens,2018,2018,0,10
0.4,Group 2,26,Eucalyptus largiflorens,2018,2018,0,9
0.4,Group 2,26,Eucalyptus largiflorens,2018,2018,0,9
0.525,Group 2,26,Eucalyptus largiflorens,2018,2018,0,10
0.245,Group 2,26,Eucalyptus largiflorens,2018,2018,0,8
0.4125,Group 2,26,Eucalyptus largiflorens,2018,2018,0,9
0.28,Group 2,26,Eucalyptus largiflorens,2018,2018,0,8
0.455,Group 2,26,Eucalyptus largiflorens,2018,2018,0,10
0.675,Group 2,26,Eucalyptus largiflorens,2018,2018,0,11
0.525,Group 2,26,Eucalyptus largiflorens,2018,2018,0,10
0.64,Group 1,27,Eucalyptus largiflorens,2018,2018,0,10
0.525,Group 1,34,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,10
0.64,Group 1,35,Eucalyptus largiflorens,2018,2018,0,10
0.56,Group 1,35,Eucalyptus largiflorens,2018,2018,0,10
0.56,Group 1,35,Eucalyptus largiflorens,2018,2018,0,10
0.68,Group 1,35,Eucalyptus largiflorens,2018,2018,0,11
0.68,Group 1,35,Eucalyptus largiflorens,2018,2018,0,11
0.64,Group 1,35,Eucalyptus largiflorens,2018,2018,0,10
0.4875,Group 1,35,Eucalyptus largiflorens,2018,2018,0,10
0.56,Group 1,35,Eucalyptus largiflorens,2018,2018,0,10
0.6,Group 1,35,Eucalyptus largiflorens,2018,2018,0,10
0.45,Group 1,59,Acacia stenophylla,2018,2018,0,9
0.325,Group 1,59,Acacia stenophylla,2018,2018,0,9
0.51,Group 1,59,Acacia stenophylla,2018,2018,0,10
0.54,Group 1,59,Acacia stenophylla,2018,2018,0,10
0.45,Group 1,59,Acacia stenophylla,2018,2018,0,9
0.35,Group 1,59,Acacia stenophylla,2018,2018,0,9
0.39,Group 1,59,Acacia stenophylla,2018,2018,0,9
0.39,Group 1,59,Acacia stenophylla,2018,2018,0,9
0.45,Group 1,59,Acacia stenophylla,2018,2018,0,9
0.375,Group 1,59,Acacia stenophylla,2018,2018,0,9
0.68,Group 1,27,Eucalyptus largiflorens,2018,2018,0,11
0.6,Group 1,27,Eucalyptus largiflorens,2018,2018,0,10
0.6,Group 1,27,Eucalyptus largiflorens,2018,2018,0,10
0.64,Group 1,27,Eucalyptus largiflorens,2018,2018,0,10
0.68,Group 1,27,Eucalyptus largiflorens,2018,2018,0,11
0.6375,Group 1,27,Eucalyptus largiflorens,2018,2018,0,11
0.4875,Group 1,27,Eucalyptus largiflorens,2018,2018,0,10
0.56,Group 1,27,Eucalyptus largiflorens,2018,2018,0,10
0.6,Group 1,27,Eucalyptus largiflorens,2018,2018,0,10
0.21,Group 1,27,Eucalyptus largiflorens,2018,2018,0,8
0.52,Group 1,27,Eucalyptus largiflorens,2018,2018,0,10
0.56,Group 1,27,Eucalyptus largiflorens,2018,2018,0,10
0.5625,Group 1,27,Eucalyptus largiflorens,2018,2018,0,10
0.52,Group 1,27,Eucalyptus largiflorens,2018,2018,0,10
0.64,Group 1,27,Eucalyptus largiflorens,2018,2018,0,10
0.56,Group 1,27,Eucalyptus largiflorens,2018,2018,0,10
0.14,Group 1,27,Eucalyptus largiflorens,2018,2018,0,7
0.45,Group 1,27,Eucalyptus largiflorens,2018,2018,0,9
0.375,Group 1,27,Eucalyptus largiflorens,2018,2018,0,9
0.385,Group 1,27,Eucalyptus largiflorens,2018,2018,0,9
0.6,Group 1,27,Eucalyptus largiflorens,2018,2018,0,10
0.455,Group 1,27,Eucalyptus largiflorens,2018,2018,0,10
0.525,Group 1,27,Eucalyptus largiflorens,2018,2018,0,10
0.455,Group 1,27,Eucalyptus largiflorens,2018,2018,0,10
0.49,Group 1,27,Eucalyptus largiflorens,2018,2018,0,10
0.5625,Group 1,27,Eucalyptus largiflorens,2018,2018,0,10
0.4875,Group 1,27,Eucalyptus largiflorens,2018,2018,0,10
0.56,Group 1,27,Eucalyptus largiflorens,2018,2018,0,10
0.5625,Group 1,27,Eucalyptus largiflorens,2018,2018,0,10
0.455,Group 5,28,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,10
0.675,Group 5,28,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0.6,Group 5,28,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,10
0.6375,Group 5,28,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0.7125,Group 5,28,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,12
0.7125,Group 5,28,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,12
0.76,Group 5,28,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,12
0.68,Group 5,28,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0.72,Group 5,28,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0.525,Group 5,28,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,10
0.28,Group 5,28,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,8
0.6,Group 5,28,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,10
0.72,Group 5,28,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0.675,Group 5,28,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0.1875,Group 5,28,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,8
0.56,Group 5,28,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,10
0.595,Group 5,28,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0.675,Group 5,28,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0.675,Group 5,28,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0.35,Group 5,28,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,9
0.6375,Group 5,28,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0.49,Group 5,28,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,10
0.07,Group 5,28,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,6
0.76,Group 5,28,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,12
0.525,Group 5,28,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,10
0.64,Group 5,28,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,10
0.6,Group 5,28,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,10
0.72,Group 5,28,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0.6,Group 5,28,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,10
0.595,Group 5,28,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0.6375,Group 2,29,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0.68,Group 2,29,Eucalyptus largiflorens,2018,2018,0,11
0.675,Group 2,29,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0.525,Group 2,29,Eucalyptus largiflorens,2018,2018,0,10
0.6375,Group 2,29,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0.64,Group 2,29,Eucalyptus largiflorens,2018,2018,0,10
0.06,Group 2,29,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,5
0.6,Group 2,29,Eucalyptus largiflorens,2018,2018,0,10
0.6375,Group 2,29,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0.5625,Group 2,29,Eucalyptus largiflorens,2018,2018,0,10
0.6375,Group 2,29,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0.72,Group 2,29,Eucalyptus largiflorens,2018,2018,0,11
0.675,Group 2,29,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0.7125,Group 2,29,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,12
0.4875,Group 2,29,Eucalyptus largiflorens,2018,2018,0,10
0.6,Group 2,29,Eucalyptus largiflorens,2018,2018,0,10
0.3,Group 2,29,Eucalyptus largiflorens,2018,2018,0,8
0.64,Group 2,29,Eucalyptus largiflorens,2018,2018,0,10
0.6,Group 2,29,Eucalyptus largiflorens,2018,2018,0,10
0.6,Group 2,29,Eucalyptus largiflorens,2018,2018,0,10
0.4875,Group 2,29,Eucalyptus largiflorens,2018,2018,0,10
0.525,Group 2,29,Eucalyptus largiflorens,2018,2018,0,10
0.675,Group 2,29,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0.72,Group 2,29,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0.68,Group 2,29,Eucalyptus largiflorens,2018,2018,0,11
0.52,Group 2,29,Eucalyptus largiflorens,2018,2018,0,10
0.68,Group 2,29,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0.675,Group 2,29,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0.68,Group 2,29,Eucalyptus largiflorens,2018,2018,0,11
0.68,Group 2,29,Eucalyptus largiflorens,2018,2018,0,11
0.765,Group 5,30,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,12
0,Group 5,30,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
0.49,Group 5,30,Eucalyptus largiflorens,2018,2018,0,10
0.525,Group 5,30,Eucalyptus largiflorens,2018,2018,0,10
0.68,Group 5,30,Eucalyptus largiflorens,2018,2018,0,11
0.68,Group 5,30,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0.7125,Group 5,30,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,12
0.72,Group 5,30,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0.72,Group 5,30,Eucalyptus largiflorens,2018,2018,0,11
0.7225,Group 5,30,Eucalyptus largiflorens,2018,2018,0,12
0,Group 5,30,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
0.3375,Group 5,30,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,9
0,Group 5,30,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
0.4125,Group 5,30,Eucalyptus largiflorens,2018,2018,0,9
0.2275,Group 5,30,Eucalyptus largiflorens,2018,2018,0,8
0.56,Group 5,30,Eucalyptus largiflorens,2018,2018,0,10
0.68,Group 5,30,Eucalyptus largiflorens,2018,2018,0,11
0.225,Group 5,30,Eucalyptus largiflorens,2018,2018,0,8
0.72,Group 5,30,Eucalyptus largiflorens,2018,2018,0,11
0,Group 5,30,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
0.63,Group 5,30,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0.595,Group 5,30,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0.3,Group 5,30,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,8
0,Group 5,30,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
0.4,Group 5,30,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,9
0.5625,Group 5,30,Eucalyptus largiflorens,2018,2018,0,10
0.5525,Group 5,30,Eucalyptus largiflorens,2018,2018,0,11
0.64,Group 5,30,Eucalyptus largiflorens,2018,2018,0,10
0.64,Group 5,30,Eucalyptus largiflorens,2018,2018,0,10
0.56,Group 5,30,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,10
0.675,Group 1,31,Eucalyptus largiflorens,2018,2018,0,11
0.6375,Group 1,31,Eucalyptus largiflorens,2018,2018,0,11
0.6375,Group 1,31,Eucalyptus largiflorens,2018,2018,0,11
0.44,Group 1,31,Eucalyptus largiflorens,2018,2018,0,9
0.675,Group 1,31,Eucalyptus largiflorens,2018,2018,0,11
0.72,Group 1,31,Eucalyptus largiflorens,2018,2018,0,11
0.64,Group 1,31,Eucalyptus largiflorens,2018,2018,0,10
0.63,Group 1,31,Eucalyptus largiflorens,2018,2018,0,11
0.63,Group 1,31,Eucalyptus largiflorens,2018,2018,0,11
0.6375,Group 1,31,Eucalyptus largiflorens,2018,2018,0,11
0.585,Group 1,31,Eucalyptus largiflorens,2018,2018,0,11
0.42,Group 1,31,Eucalyptus largiflorens,2018,2018,0,9
0.6375,Group 1,31,Eucalyptus largiflorens,2018,2018,0,11
0.6375,Group 1,31,Eucalyptus largiflorens,2018,2018,0,11
0.76,Group 1,31,Eucalyptus largiflorens,2018,2018,0,12
0,Group 1,31,Eucalyptus largiflorens,2018,2018,0,0
0.64,Group 1,31,Eucalyptus largiflorens,2018,2018,0,10
0.64,Group 1,31,Eucalyptus largiflorens,2018,2018,0,10
0.595,Group 1,31,Eucalyptus largiflorens,2018,2018,0,11
0.6,Group 1,31,Eucalyptus largiflorens,2018,2018,0,10
0.63,Group 1,31,Eucalyptus largiflorens,2018,2018,0,11
0.675,Group 1,31,Eucalyptus largiflorens,2018,2018,0,11
0.6375,Group 1,31,Eucalyptus largiflorens,2018,2018,0,11
0.76,Group 1,31,Eucalyptus largiflorens,2018,2018,0,12
0.72,Group 1,31,Eucalyptus largiflorens,2018,2018,0,11
0.675,Group 1,31,Eucalyptus largiflorens,2018,2018,0,11
0.6,Group 1,31,Eucalyptus largiflorens,2018,2018,0,10
0.68,Group 1,31,Eucalyptus largiflorens,2018,2018,0,11
0.68,Group 1,31,Eucalyptus largiflorens,2018,2018,0,11
0.64,Group 1,31,Eucalyptus largiflorens,2018,2018,0,10
0.52,Group 1,32,Eucalyptus largiflorens,2018,2018,0,10
0.6375,Group 1,32,Eucalyptus largiflorens,2018,2018,0,11
0.64,Group 1,32,Eucalyptus largiflorens,2018,2018,0,10
0.4125,Group 1,32,Eucalyptus largiflorens,2018,2018,0,9
0.24,Group 1,32,Eucalyptus largiflorens,2018,2018,0,8
0.6,Group 1,32,Eucalyptus largiflorens,2018,2018,0,10
0.64,Group 1,32,Eucalyptus largiflorens,2018,2018,0,10
0.64,Group 1,32,Eucalyptus largiflorens,2018,2018,0,10
0.525,Group 1,32,Eucalyptus largiflorens,2018,2018,0,10
0.6375,Group 1,32,Eucalyptus largiflorens,2018,2018,0,11
0.6,Group 1,32,Eucalyptus largiflorens,2018,2018,0,10
0.6,Group 1,32,Eucalyptus largiflorens,2018,2018,0,10
0.5625,Group 1,32,Eucalyptus largiflorens,2018,2018,0,10
0.5625,Group 1,32,Eucalyptus largiflorens,2018,2018,0,10
0.595,Group 1,32,Eucalyptus largiflorens,2018,2018,0,11
0.56,Group 1,32,Eucalyptus largiflorens,2018,2018,0,10
0.49,Group 1,32,Eucalyptus largiflorens,2018,2018,0,10
0.525,Group 1,32,Eucalyptus largiflorens,2018,2018,0,10
0.455,Group 1,32,Eucalyptus largiflorens,2018,2018,0,10
0.5625,Group 1,32,Eucalyptus largiflorens,2018,2018,0,10
0.28,Group 1,32,Eucalyptus largiflorens,2018,2018,0,8
0.42,Group 1,32,Eucalyptus largiflorens,2018,2018,0,9
0.4875,Group 1,32,Eucalyptus largiflorens,2018,2018,0,10
0.68,Group 1,32,Eucalyptus largiflorens,2018,2018,0,11
0.525,Group 1,32,Eucalyptus largiflorens,2018,2018,0,10
0.68,Group 1,32,Eucalyptus largiflorens,2018,2018,0,11
0.4875,Group 1,32,Eucalyptus largiflorens,2018,2018,0,10
0.4875,Group 1,32,Eucalyptus largiflorens,2018,2018,0,10
0.4125,Group 1,32,Eucalyptus largiflorens,2018,2018,0,9
0.44,Group 1,32,Eucalyptus largiflorens,2018,2018,0,9
0.5625,Group 1,33,Eucalyptus largiflorens,2018,2018,0,10
0.6,Group 1,33,Eucalyptus largiflorens,2018,2018,0,10
0.6375,Group 1,33,Eucalyptus largiflorens,2018,2018,0,11
0.525,Group 1,33,Eucalyptus largiflorens,2018,2018,0,10
0.26,Group 1,33,Eucalyptus largiflorens,2018,2018,0,8
0.315,Group 1,33,Eucalyptus largiflorens,2018,2018,0,9
0.6,Group 1,33,Eucalyptus largiflorens,2018,2018,0,10
0.64,Group 1,33,Eucalyptus largiflorens,2018,2018,0,10
0.56,Group 1,33,Eucalyptus largiflorens,2018,2018,0,10
0.5625,Group 1,33,Eucalyptus largiflorens,2018,2018,0,10
0.68,Group 1,33,Eucalyptus largiflorens,2018,2018,0,11
0.6,Group 1,33,Eucalyptus largiflorens,2018,2018,0,10
0.5625,Group 1,33,Eucalyptus largiflorens,2018,2018,0,10
0.72,Group 1,33,Eucalyptus largiflorens,2018,2018,0,11
0.68,Group 1,33,Eucalyptus largiflorens,2018,2018,0,11
0.525,Group 1,33,Eucalyptus largiflorens,2018,2018,0,10
0.525,Group 1,33,Eucalyptus largiflorens,2018,2018,0,10
0.6,Group 1,33,Eucalyptus largiflorens,2018,2018,0,10
0.375,Group 1,33,Eucalyptus largiflorens,2018,2018,0,9
0.225,Group 1,33,Eucalyptus largiflorens,2018,2018,0,8
0.2625,Group 1,33,Eucalyptus largiflorens,2018,2018,0,8
0.1875,Group 1,33,Eucalyptus largiflorens,2018,2018,0,8
0.68,Group 1,33,Eucalyptus largiflorens,2018,2018,0,11
0.4125,Group 1,33,Eucalyptus largiflorens,2018,2018,0,9
0.72,Group 1,33,Eucalyptus largiflorens,2018,2018,0,11
0.5625,Group 1,33,Eucalyptus largiflorens,2018,2018,0,10
0.49,Group 1,33,Eucalyptus largiflorens,2018,2018,0,10
0.5625,Group 1,33,Eucalyptus largiflorens,2018,2018,0,10
0.49,Group 1,33,Eucalyptus largiflorens,2018,2018,0,10
0.225,Group 1,33,Eucalyptus largiflorens,2018,2018,0,8
0,Group 1,34,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
0.35,Group 1,34,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,9
0,Group 1,34,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
0.0375,Group 1,34,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,6
0,Group 1,34,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
0.375,Group 1,34,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,9
0.52,Group 1,34,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,10
0,Group 1,34,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
0.675,Group 1,34,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0,Group 1,34,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
0.68,Group 1,34,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0,Group 1,34,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
0,Group 1,34,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
0.6375,Group 1,34,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,11
0,Group 1,34,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
0.245,Group 1,34,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,8
0.375,Group 1,34,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,9
0,Group 1,34,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
